identifier,name,size,length,url,collection,title,mediatype,year,description,subject
opioids_fzhh0257,fzhh0257-0004.ia.mp4,675327150,4496.24,https://archive.org/download/opioids_fzhh0257/fzhh0257-0004.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Deanna Stacy Chick, Vice President of Specialty Sales",2018,Deposition of Deanna Stacy Chick in RE: National Prescription Opiate Litigation; in 5 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_fzhh0257,fzhh0257-0004.mp4,675327150,4496.24,https://archive.org/download/opioids_fzhh0257/fzhh0257-0004.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Deanna Stacy Chick, Vice President of Specialty Sales",2018,Deposition of Deanna Stacy Chick in RE: National Prescription Opiate Litigation; in 5 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_fzhh0257,fzhh0257-0005.ia.mp4,129793918,853.94,https://archive.org/download/opioids_fzhh0257/fzhh0257-0005.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Deanna Stacy Chick, Vice President of Specialty Sales",2018,Deposition of Deanna Stacy Chick in RE: National Prescription Opiate Litigation; in 5 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_fzhh0257,fzhh0257-0005.mp4,129793918,853.94,https://archive.org/download/opioids_fzhh0257/fzhh0257-0005.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Deanna Stacy Chick, Vice President of Specialty Sales",2018,Deposition of Deanna Stacy Chick in RE: National Prescription Opiate Litigation; in 5 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
tobacco_ptfb0229,tobacco_ptfb0229.mp4,3743730257,6948.59,https://archive.org/download/tobacco_ptfb0229/tobacco_ptfb0229.mp4,"industry-archives,newsandpublicaffairs",movies,"EZELL THOMAS, ET AL., PLAINTIFFS, VERSUS R.J. REYNOLDS TOBACCO COMPANY, ET AL.,. VIDEOTAPED DEPOSITION OF ANDREW J. SCHINDLER. CIVIL ACTION NO. 96-0065.",2000,N,"tobacco, cigarette,<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=tobaccoarchives'>Browse by keywords in UCSF tobacco industry videos</a>"
tobacco_uek52b00,uek52b00-10.mp4,193773962,1857.39,https://archive.org/download/tobacco_uek52b00/uek52b00-10.mp4,"industry-archives,newsandpublicaffairs",movies,VIDEO TELECONFERENCE DEPOSITION OF PATRICIA FEY ITTERMANN.,2001-10-11,"COORDINATION PROCEEDING SPECIAL TITLE (RULE 1550 (B) IN RE: TOBACCO  CASES II JCCP NO. 4042 TITLE DOCUMENT RELATES TO: DEVIN DANIELS, ET AL.,  V. PHILIP MORRIS INCORPORATED, ET AL.,","tobacco, cigarette, deposition"
tobacco_uek52b00,uek52b00-11.mp4,191074007,1832.36,https://archive.org/download/tobacco_uek52b00/uek52b00-11.mp4,"industry-archives,newsandpublicaffairs",movies,VIDEO TELECONFERENCE DEPOSITION OF PATRICIA FEY ITTERMANN.,2001-10-11,"COORDINATION PROCEEDING SPECIAL TITLE (RULE 1550 (B) IN RE: TOBACCO  CASES II JCCP NO. 4042 TITLE DOCUMENT RELATES TO: DEVIN DANIELS, ET AL.,  V. PHILIP MORRIS INCORPORATED, ET AL.,","tobacco, cigarette, deposition"
tobacco_uek52b00,uek52b00-2.mp4,201181593,1929.42,https://archive.org/download/tobacco_uek52b00/uek52b00-2.mp4,"industry-archives,newsandpublicaffairs",movies,VIDEO TELECONFERENCE DEPOSITION OF PATRICIA FEY ITTERMANN.,2001-10-11,"COORDINATION PROCEEDING SPECIAL TITLE (RULE 1550 (B) IN RE: TOBACCO  CASES II JCCP NO. 4042 TITLE DOCUMENT RELATES TO: DEVIN DANIELS, ET AL.,  V. PHILIP MORRIS INCORPORATED, ET AL.,","tobacco, cigarette, deposition"
tobacco_uek52b00,uek52b00-3.mp4,187136710,1795.62,https://archive.org/download/tobacco_uek52b00/uek52b00-3.mp4,"industry-archives,newsandpublicaffairs",movies,VIDEO TELECONFERENCE DEPOSITION OF PATRICIA FEY ITTERMANN.,2001-10-11,"COORDINATION PROCEEDING SPECIAL TITLE (RULE 1550 (B) IN RE: TOBACCO  CASES II JCCP NO. 4042 TITLE DOCUMENT RELATES TO: DEVIN DANIELS, ET AL.,  V. PHILIP MORRIS INCORPORATED, ET AL.,","tobacco, cigarette, deposition"
tobacco_uek52b00,uek52b00-4.mp4,182665441,1751.09,https://archive.org/download/tobacco_uek52b00/uek52b00-4.mp4,"industry-archives,newsandpublicaffairs",movies,VIDEO TELECONFERENCE DEPOSITION OF PATRICIA FEY ITTERMANN.,2001-10-11,"COORDINATION PROCEEDING SPECIAL TITLE (RULE 1550 (B) IN RE: TOBACCO  CASES II JCCP NO. 4042 TITLE DOCUMENT RELATES TO: DEVIN DANIELS, ET AL.,  V. PHILIP MORRIS INCORPORATED, ET AL.,","tobacco, cigarette, deposition"
tobacco_uek52b00,uek52b00-5.mp4,184124738,1764.79,https://archive.org/download/tobacco_uek52b00/uek52b00-5.mp4,"industry-archives,newsandpublicaffairs",movies,VIDEO TELECONFERENCE DEPOSITION OF PATRICIA FEY ITTERMANN.,2001-10-11,"COORDINATION PROCEEDING SPECIAL TITLE (RULE 1550 (B) IN RE: TOBACCO  CASES II JCCP NO. 4042 TITLE DOCUMENT RELATES TO: DEVIN DANIELS, ET AL.,  V. PHILIP MORRIS INCORPORATED, ET AL.,","tobacco, cigarette, deposition"
tobacco_uek52b00,uek52b00-6.mp4,189585278,1817.54,https://archive.org/download/tobacco_uek52b00/uek52b00-6.mp4,"industry-archives,newsandpublicaffairs",movies,VIDEO TELECONFERENCE DEPOSITION OF PATRICIA FEY ITTERMANN.,2001-10-11,"COORDINATION PROCEEDING SPECIAL TITLE (RULE 1550 (B) IN RE: TOBACCO  CASES II JCCP NO. 4042 TITLE DOCUMENT RELATES TO: DEVIN DANIELS, ET AL.,  V. PHILIP MORRIS INCORPORATED, ET AL.,","tobacco, cigarette, deposition"
tobacco_uek52b00,uek52b00-8.mp4,185115567,1777.84,https://archive.org/download/tobacco_uek52b00/uek52b00-8.mp4,"industry-archives,newsandpublicaffairs",movies,VIDEO TELECONFERENCE DEPOSITION OF PATRICIA FEY ITTERMANN.,2001-10-11,"COORDINATION PROCEEDING SPECIAL TITLE (RULE 1550 (B) IN RE: TOBACCO  CASES II JCCP NO. 4042 TITLE DOCUMENT RELATES TO: DEVIN DANIELS, ET AL.,  V. PHILIP MORRIS INCORPORATED, ET AL.,","tobacco, cigarette, deposition"
tobacco_uek52b00,uek52b00-9.mp4,160166444,1537.37,https://archive.org/download/tobacco_uek52b00/uek52b00-9.mp4,"industry-archives,newsandpublicaffairs",movies,VIDEO TELECONFERENCE DEPOSITION OF PATRICIA FEY ITTERMANN.,2001-10-11,"COORDINATION PROCEEDING SPECIAL TITLE (RULE 1550 (B) IN RE: TOBACCO  CASES II JCCP NO. 4042 TITLE DOCUMENT RELATES TO: DEVIN DANIELS, ET AL.,  V. PHILIP MORRIS INCORPORATED, ET AL.,","tobacco, cigarette, deposition"
tobacco_uek52b00,uek52b00.mp4,187784166,1799.34,https://archive.org/download/tobacco_uek52b00/uek52b00.mp4,"industry-archives,newsandpublicaffairs",movies,VIDEO TELECONFERENCE DEPOSITION OF PATRICIA FEY ITTERMANN.,2001-10-11,"COORDINATION PROCEEDING SPECIAL TITLE (RULE 1550 (B) IN RE: TOBACCO  CASES II JCCP NO. 4042 TITLE DOCUMENT RELATES TO: DEVIN DANIELS, ET AL.,  V. PHILIP MORRIS INCORPORATED, ET AL.,","tobacco, cigarette, deposition"
tobacco_yek52b00,yek52b00-2.mp4,192797746,1848.52,https://archive.org/download/tobacco_yek52b00/yek52b00-2.mp4,"industry-archives,newsandpublicaffairs",movies,VIDEOTAPED DEPOSITION  OF TOMMY JOE PAYNE.,2002-03-19,"IN THE UNITED STATES DISTRICT COURT FOR THE DISTRICT OF COLUMBIA. CIVIL 
ACTION NO. 99-CV-02496 (GK). UNITED STATES OF AMERICA,. PLAINTIFF,. VS. 
PHILIP MORRIS, INCORPORATED, ET AL.,DEFENDANTS.","tobacco, cigarette, deposition"
tobacco_yek52b00,yek52b00-3.mp4,184675950,1769.2,https://archive.org/download/tobacco_yek52b00/yek52b00-3.mp4,"industry-archives,newsandpublicaffairs",movies,VIDEOTAPED DEPOSITION  OF TOMMY JOE PAYNE.,2002-03-19,"IN THE UNITED STATES DISTRICT COURT FOR THE DISTRICT OF COLUMBIA. CIVIL 
ACTION NO. 99-CV-02496 (GK). UNITED STATES OF AMERICA,. PLAINTIFF,. VS. 
PHILIP MORRIS, INCORPORATED, ET AL.,DEFENDANTS.","tobacco, cigarette, deposition"
tobacco_yek52b00,yek52b00-4.mp4,164483999,1577.87,https://archive.org/download/tobacco_yek52b00/yek52b00-4.mp4,"industry-archives,newsandpublicaffairs",movies,VIDEOTAPED DEPOSITION  OF TOMMY JOE PAYNE.,2002-03-19,"IN THE UNITED STATES DISTRICT COURT FOR THE DISTRICT OF COLUMBIA. CIVIL 
ACTION NO. 99-CV-02496 (GK). UNITED STATES OF AMERICA,. PLAINTIFF,. VS. 
PHILIP MORRIS, INCORPORATED, ET AL.,DEFENDANTS.","tobacco, cigarette, deposition"
tobacco_yek52b00,yek52b00-5.mp4,185435426,1778.67,https://archive.org/download/tobacco_yek52b00/yek52b00-5.mp4,"industry-archives,newsandpublicaffairs",movies,VIDEOTAPED DEPOSITION  OF TOMMY JOE PAYNE.,2002-03-19,"IN THE UNITED STATES DISTRICT COURT FOR THE DISTRICT OF COLUMBIA. CIVIL 
ACTION NO. 99-CV-02496 (GK). UNITED STATES OF AMERICA,. PLAINTIFF,. VS. 
PHILIP MORRIS, INCORPORATED, ET AL.,DEFENDANTS.","tobacco, cigarette, deposition"
tobacco_yek52b00,yek52b00-6.mp4,196396417,1881.44,https://archive.org/download/tobacco_yek52b00/yek52b00-6.mp4,"industry-archives,newsandpublicaffairs",movies,VIDEOTAPED DEPOSITION  OF TOMMY JOE PAYNE.,2002-03-19,"IN THE UNITED STATES DISTRICT COURT FOR THE DISTRICT OF COLUMBIA. CIVIL 
ACTION NO. 99-CV-02496 (GK). UNITED STATES OF AMERICA,. PLAINTIFF,. VS. 
PHILIP MORRIS, INCORPORATED, ET AL.,DEFENDANTS.","tobacco, cigarette, deposition"
tobacco_yek52b00,yek52b00.mp4,187249273,1794.51,https://archive.org/download/tobacco_yek52b00/yek52b00.mp4,"industry-archives,newsandpublicaffairs",movies,VIDEOTAPED DEPOSITION  OF TOMMY JOE PAYNE.,2002-03-19,"IN THE UNITED STATES DISTRICT COURT FOR THE DISTRICT OF COLUMBIA. CIVIL 
ACTION NO. 99-CV-02496 (GK). UNITED STATES OF AMERICA,. PLAINTIFF,. VS. 
PHILIP MORRIS, INCORPORATED, ET AL.,DEFENDANTS.","tobacco, cigarette, deposition"
opioids_jzhh0257,jzhh0257-0001.ia.mp4,1356895633,5561.98,https://archive.org/download/opioids_jzhh0257/jzhh0257-0001.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Todd E Dean, Specialty Pharmaceuticals Manager (Covidien)",2020,Deposition of Todd Dean in RE: National Prescription Opiate Litigation; in 3 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_jzhh0257,jzhh0257-0001.mp4,1356895633,5561.98,https://archive.org/download/opioids_jzhh0257/jzhh0257-0001.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Todd E Dean, Specialty Pharmaceuticals Manager (Covidien)",2020,Deposition of Todd Dean in RE: National Prescription Opiate Litigation; in 3 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_jzhh0257,jzhh0257-0002.ia.mp4,1205935145,4946.44,https://archive.org/download/opioids_jzhh0257/jzhh0257-0002.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Todd E Dean, Specialty Pharmaceuticals Manager (Covidien)",2020,Deposition of Todd Dean in RE: National Prescription Opiate Litigation; in 3 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_jzhh0257,jzhh0257-0002.mp4,1205935145,4946.44,https://archive.org/download/opioids_jzhh0257/jzhh0257-0002.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Todd E Dean, Specialty Pharmaceuticals Manager (Covidien)",2020,Deposition of Todd Dean in RE: National Prescription Opiate Litigation; in 3 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_jzhh0257,jzhh0257-0003.ia.mp4,247347669,1014.25,https://archive.org/download/opioids_jzhh0257/jzhh0257-0003.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Todd E Dean, Specialty Pharmaceuticals Manager (Covidien)",2020,Deposition of Todd Dean in RE: National Prescription Opiate Litigation; in 3 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_jzhh0257,jzhh0257-0003.mp4,247347669,1014.25,https://archive.org/download/opioids_jzhh0257/jzhh0257-0003.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Todd E Dean, Specialty Pharmaceuticals Manager (Covidien)",2020,Deposition of Todd Dean in RE: National Prescription Opiate Litigation; in 3 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
tobacco_zeu62i00,tobacco_zeu62i00.mp4,406366708,4245.38,https://archive.org/download/tobacco_zeu62i00/tobacco_zeu62i00.mp4,"industry-archives,medicalheritagelibrary,newsandpublicaffairs",movies,DEPOSITION OF KENNETH HOUGHTAN,,,"tobacco, cigarette"
tobacco_zeu62i00,tobacco_zeu62i00_2.mp4,727292906,7500.13,https://archive.org/download/tobacco_zeu62i00/tobacco_zeu62i00_2.mp4,"industry-archives,medicalheritagelibrary,newsandpublicaffairs",movies,DEPOSITION OF KENNETH HOUGHTAN,,,"tobacco, cigarette"
tobacco_zeu62i00,tobacco_zeu62i00_3.mp4,115542924,1255.92,https://archive.org/download/tobacco_zeu62i00/tobacco_zeu62i00_3.mp4,"industry-archives,medicalheritagelibrary,newsandpublicaffairs",movies,DEPOSITION OF KENNETH HOUGHTAN,,,"tobacco, cigarette"
opioids_rzhh0257,rzhh0257-0001.ia.mp4,1436236031,5886.56,https://archive.org/download/opioids_rzhh0257/rzhh0257-0001.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Cheryl Herbold, Specialty Sales Representative",2020,Deposition of Sharon Herbold in RE: National Prescription Opiate Litigation; in 2 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_rzhh0257,rzhh0257-0001.mp4,1436236031,5886.56,https://archive.org/download/opioids_rzhh0257/rzhh0257-0001.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Cheryl Herbold, Specialty Sales Representative",2020,Deposition of Sharon Herbold in RE: National Prescription Opiate Litigation; in 2 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_rzhh0257,rzhh0257-0002.ia.mp4,808385819,3314.3,https://archive.org/download/opioids_rzhh0257/rzhh0257-0002.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Cheryl Herbold, Specialty Sales Representative",2020,Deposition of Sharon Herbold in RE: National Prescription Opiate Litigation; in 2 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_rzhh0257,rzhh0257-0002.mp4,808385819,3314.3,https://archive.org/download/opioids_rzhh0257/rzhh0257-0002.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Cheryl Herbold, Specialty Sales Representative",2020,Deposition of Sharon Herbold in RE: National Prescription Opiate Litigation; in 2 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
tobacco_jbj54a00,Bates_92377751-7756A_chunk_1_512kb.mp4,246831194,3396.09,https://archive.org/download/tobacco_jbj54a00/Bates_92377751-7756A_chunk_1_512kb.mp4,"industry-archives,medicalheritagelibrary,newsandpublicaffairs",movies,Deposition of Harold Knudson [Part 1-2],,"Deposition of Harold W. Knudson in the case of Alfred and Angelina Grieff vs. Lorillard et al. Dr. Knudson, former vice president and research director of Hollingsworth & Vose designed the Micronite filter for Kent cigarettes. Deposition includes testimony about the use of asbestos in the Micronite filter in the 1950s and business relations between Lorillard and Hollingsworth & Vose that produced asbestos materials for the filter.

<a href=""http://www.archive.org/details/tobacco_jbj54a00a"" rel=""nofollow"">Click Here to View Part 1</a>

<a href=""http://www.archive.org/details/tobacco_jbj54a00b"" rel=""nofollow"">Click Here to View Part 2</a>","tobacco , cigarette , lawsuit , legal activity , cigarette brands , marketing , advertising , tobacco related health concerns , lung cancer , public health research , carcinogen , filter, asbestos, business activity, cigarette smoke, lawyer, patent,  smoke constituent"
tobacco_jbj54a00,Bates_92377751-7756C_chunk_1_512kb.mp4,523247437,7200.26,https://archive.org/download/tobacco_jbj54a00/Bates_92377751-7756C_chunk_1_512kb.mp4,"industry-archives,medicalheritagelibrary,newsandpublicaffairs",movies,Deposition of Harold Knudson [Part 1-2],,"Deposition of Harold W. Knudson in the case of Alfred and Angelina Grieff vs. Lorillard et al. Dr. Knudson, former vice president and research director of Hollingsworth & Vose designed the Micronite filter for Kent cigarettes. Deposition includes testimony about the use of asbestos in the Micronite filter in the 1950s and business relations between Lorillard and Hollingsworth & Vose that produced asbestos materials for the filter.

<a href=""http://www.archive.org/details/tobacco_jbj54a00a"" rel=""nofollow"">Click Here to View Part 1</a>

<a href=""http://www.archive.org/details/tobacco_jbj54a00b"" rel=""nofollow"">Click Here to View Part 2</a>","tobacco , cigarette , lawsuit , legal activity , cigarette brands , marketing , advertising , tobacco related health concerns , lung cancer , public health research , carcinogen , filter, asbestos, business activity, cigarette smoke, lawyer, patent,  smoke constituent"
tobacco_vru47h00,2017013335.mp4,725493772,7440.07,https://archive.org/download/tobacco_vru47h00/2017013335.mp4,"industry-archives,newsandpublicaffairs",movies,DUNN DEPOSITION 871120 TAPE - 1 2 HOURS,,"Xerox of tape. Privileged, 05/01/11.; VARI  ARCHIVE LOCATION VARIANCE SHEET","tobacco, cigarette"
tobacco_kphh0225,tobacco_kphh0225.mp4,1094199561,6266.24,https://archive.org/download/tobacco_kphh0225/tobacco_kphh0225.mp4,"industry-archives,newsandpublicaffairs",movies,IN THE CIRCUIT COURT OF THE 11TH JUDICIAL CIRCUIT IN AND FOR DADE COUNTY FLORIDA. CASE NO. 94-08273 CA (20). HOWARD A. ENGLE M.D. VS. R.J. REYNOLDS TOBACCO COMPANY. DEPOSITION OF DR. ALEXANDER SPEARS III. DVD 3 OF 3 (part a).,1997,N,"tobacco, cigarette,<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=tobaccoarchives'>Browse by keywords in UCSF tobacco industry videos</a>"
